SKU,Category,Weight (lbs),Volume (cubic ft),Total Inventory Picks,7AM - 8AM,8AM - 9AM,9AM -10AM,10AM - 11AM,11AM - 12PM,12PM - 1PM,1PM - 2PM,2PM - 3PM,3PM - 4PM,4PM - 5PM,5PM - 6PM,6PM - 7PM,7PM - 8PM
95137,Office,4.58,6.19,122,4,8,13,8,14,19,16,22,13,4,1,0,0
13060,Electronics,3.79,2.53,262,7,16,40,26,27,22,25,20,16,19,18,20,6
45746,Medical,3.43,2.25,260,6,28,46,26,15,18,24,22,17,16,18,18,6
85164,Office,4.93,4.97,218,0,0,0,0,0,2,34,34,40,38,48,15,7
37843,Hygiene,1.74,0.5,281,6,30,42,23,30,17,24,23,21,20,19,18,8
87166,Clothing,0.31,0.82,132,1,14,13,10,9,17,25,25,12,6,0,0,0
41583,Electronics,14.56,2.75,122,6,12,12,12,13,16,16,23,11,1,0,0,0
26526,Hygiene,0.46,0.51,236,0,0,0,0,2,6,31,22,49,56,48,18,4
72284,Office,5.24,4.03,206,0,0,0,0,3,6,26,22,50,50,30,14,5
21006,Clothing,0.43,4.53,124,5,7,15,8,10,14,25,17,15,6,2,0,0
26039,Medical,1.16,2.28,261,115,63,36,22,10,10,5,0,0,0,0,0,0
97778,Sports,8.71,8.88,388,176,90,63,26,20,8,5,0,0,0,0,0,0
33008,Medical,0.42,0.25,124,1,7,10,15,16,21,25,12,13,1,3,0,0
23752,Sports,5.91,9.17,209,0,0,0,0,2,8,12,39,49,36,41,20,2
10221,Sports,19.38,7.92,237,0,0,0,0,5,5,38,25,49,36,53,17,9
73276,Electronics,3.27,2.58,340,188,58,62,16,9,2,5,0,0,0,0,0,0
45457,Medical,0.17,1.01,257,8,19,41,25,24,16,18,23,17,25,21,16,4
13179,Sports,11.97,9.62,270,5,24,49,29,17,21,23,19,25,15,17,19,7
42483,Office,2.96,3.77,449,55,40,72,93,50,56,30,28,16,6,3,0,0
85027,Clothing,0.41,0.38,103,4,13,6,8,12,16,15,11,14,1,3,0,0
86135,Medical,1.74,0.63,306,161,66,31,28,12,3,5,0,0,0,0,0,0
90373,Sports,4.47,14.15,133,8,7,14,14,12,16,15,25,15,4,3,0,0
27879,Clothing,0.39,5.99,511,53,50,57,101,73,67,52,35,10,10,3,0,0
63989,Electronics,7.43,2.03,208,0,0,0,0,1,4,10,32,39,58,49,14,1
43947,Clothing,0.53,4.81,382,188,99,52,23,11,4,5,0,0,0,0,0,0
18177,Home,27.4,6.94,260,7,18,45,15,26,29,25,15,20,22,18,15,5
18155,Medical,2.13,1.32,116,2,13,7,9,15,15,22,19,11,2,1,0,0
10241,Office,3.15,1.86,512,49,65,68,85,67,56,55,35,18,9,5,0,0
58257,Hygiene,1.42,0.5,121,8,13,7,11,9,20,21,15,13,1,3,0,0
67831,Hygiene,2.38,0.48,240,87,69,30,30,14,9,1,0,0,0,0,0,0
33362,Medical,4.36,3.05,503,38,62,79,83,71,61,52,32,15,7,3,0,0
42071,Electronics,2.5,2.28,255,6,19,50,16,24,20,23,19,15,19,17,20,7
63265,Medical,3.05,1.58,266,7,16,49,18,24,24,20,21,22,24,15,19,7
36941,Hygiene,2.3,0.48,242,81,55,64,12,16,10,4,0,0,0,0,0,0
49301,Sports,6.51,6.73,278,106,90,30,25,19,5,3,0,0,0,0,0,0
38639,Sports,6.85,6.76,466,38,46,69,93,59,64,47,20,19,8,3,0,0
77224,Electronics,5.2,0.38,439,49,44,58,85,57,48,43,30,12,9,4,0,0
91323,Sports,6.26,11.27,484,51,68,67,91,57,52,44,29,15,10,0,0,0
74943,Home,1.17,60.5,113,5,12,11,15,10,15,18,12,13,1,1,0,0
97793,Home,36.04,9.89,254,8,15,47,21,26,16,15,18,23,22,16,20,7
38830,Clothing,0.55,3.91,245,5,16,44,26,23,18,16,15,24,17,20,17,4
43588,Clothing,0.49,4.09,349,192,69,54,26,4,0,4,0,0,0,0,0,0
22148,Electronics,17.44,2.58,487,46,58,53,104,75,53,53,27,13,5,0,0,0
82323,Sports,21.66,5.98,119,2,7,7,7,11,15,28,25,16,1,0,0,0
12199,Sports,11.65,6.54,113,1,11,14,10,11,19,12,11,16,6,2,0,0
39834,Hygiene,2.55,0.51,142,9,5,14,17,12,18,28,24,9,4,2,0,0
86399,Medical,3.16,3.25,276,5,21,42,25,27,17,19,19,24,25,24,20,8
73466,Medical,2.4,2.77,238,0,0,0,0,2,2,22,33,53,46,59,15,6
78916,Hygiene,2.81,0.41,387,190,79,69,18,19,10,2,0,0,0,0,0,0
61363,Office,5.31,3.59,112,7,13,8,7,9,15,21,11,17,4,0,0,0
35255,Home,59.5,17.3,130,4,8,10,14,16,21,17,24,11,3,2,0,0
24692,Sports,10.3,15.3,302,138,64,60,11,14,10,5,0,0,0,0,0,0
94768,Sports,15.86,14.95,119,4,11,14,7,15,21,12,20,11,4,0,0,0
25173,Hygiene,2.42,0.47,252,150,46,32,12,11,1,0,0,0,0,0,0,0
26620,Electronics,15.61,0.18,490,59,50,60,80,64,68,56,30,10,8,5,0,0
23589,Electronics,15.94,1.4,203,0,0,0,0,0,5,21,22,31,60,41,18,5
51784,Office,3.93,5.38,476,54,69,58,98,60,61,30,25,15,6,0,0,0
61710,Hygiene,2.67,0.53,501,44,50,75,103,67,58,57,20,18,6,3,0,0
95393,Hygiene,0.44,0.61,144,10,13,15,12,18,19,24,14,14,2,3,0,0
62442,Sports,12.76,13.93,143,3,14,12,17,18,18,17,23,15,5,1,0,0
85981,Medical,3.01,0.64,193,0,0,0,0,3,4,12,33,36,47,37,15,6
57375,Office,3.33,5.49,213,0,0,0,0,1,8,37,21,60,34,30,15,7
96384,Hygiene,0.82,0.48,311,170,42,62,14,12,9,2,0,0,0,0,0,0
52939,Electronics,5.69,2.58,138,7,13,12,9,19,23,14,16,17,6,2,0,0
37207,Electronics,18.73,2.52,237,0,0,0,0,1,6,40,39,45,39,46,12,9
20968,Sports,2.89,10.9,251,5,28,42,15,28,17,21,18,15,19,19,17,7
59624,Electronics,22.5,1.5,212,0,0,0,0,4,8,40,27,35,42,38,13,5
65107,Electronics,7.72,3.87,340,173,92,33,22,15,4,1,0,0,0,0,0,0
90892,Home,20.36,30.5,143,5,14,10,17,19,19,21,16,16,6,0,0,0
54593,Office,5.57,4.95,258,4,27,40,15,29,24,16,16,21,18,25,18,5
91056,Clothing,0.67,4.62,558,59,68,77,102,80,66,51,35,13,6,1,0,0
50246,Office,6.67,1.84,115,10,5,13,12,14,11,13,17,14,3,3,0,0
51656,Office,4.71,4.51,262,0,0,0,0,5,5,39,30,56,55,50,12,10
64105,Office,4.18,4.38,205,0,0,0,0,1,7,40,25,33,39,45,12,3
47928,Electronics,14.13,0.43,261,151,41,38,15,11,5,0,0,0,0,0,0,0
38495,Office,3.96,5.72,499,59,41,71,96,60,67,45,30,16,10,4,0,0
85600,Clothing,0.38,1,126,10,13,6,13,14,13,25,16,7,6,3,0,0
16765,Sports,13.75,12.87,112,8,11,10,15,8,13,18,13,10,3,3,0,0
36900,Hygiene,1.41,0.51,260,5,15,45,17,29,22,22,19,16,24,22,19,5
63325,Medical,1.05,1.75,476,58,70,72,96,50,59,30,20,10,10,1,0,0
52563,Home,54.73,26.55,239,0,0,0,0,0,6,27,35,53,46,53,18,1
70626,Sports,19.55,1.04,301,117,94,54,11,18,7,0,0,0,0,0,0,0
67268,Sports,11.41,5.96,373,188,83,51,25,17,6,3,0,0,0,0,0,0
40859,Electronics,14.72,0.76,116,5,8,12,12,11,15,26,11,10,3,3,0,0
36624,Hygiene,1.78,0.59,209,0,0,0,0,2,4,12,36,34,58,40,13,10
65040,Medical,0.3,2.75,471,38,57,67,106,52,55,40,29,19,6,2,0,0
88297,Medical,0.82,0.14,131,9,10,8,13,18,15,26,14,13,3,2,0,0
37093,Sports,1.84,12.6,345,186,95,35,15,8,5,1,0,0,0,0,0,0
93593,Home,50.01,10.88,192,0,0,0,0,0,10,24,20,30,33,53,14,8
45767,Sports,12.29,16.23,118,4,9,7,13,15,16,20,12,13,6,3,0,0
92809,Sports,6.86,4.93,355,200,78,31,26,9,10,1,0,0,0,0,0,0
89208,Medical,0.47,1.87,175,0,0,0,0,4,4,14,20,42,47,21,19,4
24861,Sports,21.09,3.05,179,0,0,0,0,3,7,15,21,22,40,54,13,4
22588,Medical,3.52,2.65,178,0,0,0,0,0,5,17,23,40,55,22,15,1
48561,Medical,3.65,1.87,314,165,56,56,15,19,1,2,0,0,0,0,0,0
95498,Electronics,14.51,0.5,284,125,90,37,21,9,1,1,0,0,0,0,0,0
69547,Clothing,0.5,3.81,300,131,83,39,30,6,6,5,0,0,0,0,0,0
43245,Medical,1.73,2.28,196,0,0,0,0,0,5,26,32,22,36,57,13,5
26449,Hygiene,1.78,0.53,500,57,60,67,88,72,61,45,24,17,7,2,0,0
83271,Sports,19.52,12.37,315,165,68,45,17,9,9,2,0,0,0,0,0,0
15151,Sports,20.71,5.68,493,30,63,69,87,71,66,36,37,20,10,4,0,0
98685,Electronics,13.67,0.54,278,5,28,45,20,26,25,23,17,20,24,19,20,6
97162,Clothing,0.42,2.48,440,37,62,74,84,60,40,32,32,13,6,0,0,0
72670,Hygiene,3.08,0.34,119,10,12,10,12,19,12,19,11,10,1,3,0,0
75840,Clothing,0.48,1.71,280,7,23,44,18,28,24,23,21,23,25,22,18,4
58093,Electronics,14.97,0.49,261,0,0,0,0,4,7,29,37,60,40,59,16,9
54302,Medical,0.8,1.27,223,84,69,33,19,6,8,4,0,0,0,0,0,0
48305,Medical,2.95,1.93,239,6,28,43,15,16,15,20,15,24,23,15,15,4
14064,Sports,11.78,12.78,245,115,43,45,30,7,4,1,0,0,0,0,0,0
30926,Hygiene,1.63,0.5,127,5,12,9,13,19,16,12,20,16,5,0,0,0
62605,Home,37.54,36.2,128,5,9,10,11,15,23,19,20,9,5,2,0,0
25162,Hygiene,2.58,0.72,204,0,0,0,0,5,9,14,37,47,42,25,17,8
37404,Sports,18.53,19.95,172,0,0,0,0,2,5,13,23,44,36,26,14,9
61118,Clothing,0.47,4.53,277,110,70,64,25,5,1,2,0,0,0,0,0,0
87032,Office,5.93,4.12,103,2,7,12,9,20,10,14,10,15,4,0,0,0
82456,Medical,2.36,3.45,498,37,59,56,103,75,52,60,26,20,10,0,0,0
24179,Clothing,0.5,2.87,139,5,8,10,11,11,22,28,23,14,5,2,0,0
15607,Clothing,0.54,3.38,232,0,0,0,0,3,5,14,39,55,55,34,18,9
16901,Hygiene,1.02,0.42,269,4,29,44,25,30,19,15,23,20,21,16,19,4
55394,Office,5.2,3.2,346,187,57,58,25,10,9,0,0,0,0,0,0,0
51055,Sports,15.79,19.33,257,7,30,42,19,17,16,20,18,21,23,19,18,7
22529,Electronics,1.1,1.73,134,8,5,9,16,13,20,23,23,11,3,3,0,0
67015,Office,6.12,4.92,119,2,6,8,11,16,22,16,22,9,4,3,0,0
20819,Medical,0.95,0.55,273,5,29,47,19,21,19,24,24,18,20,23,17,7
93117,Clothing,0.52,6.63,489,34,50,57,108,74,54,59,27,14,10,2,0,0
22861,Office,1.37,3.81,514,51,68,80,85,50,60,52,34,20,9,5,0,0
21678,Electronics,4.63,0.66,120,9,6,11,8,12,24,17,18,13,1,1,0,0
13626,Office,4.21,0.82,269,6,20,46,24,28,18,20,24,20,23,20,15,5
33473,Electronics,7.75,1.71,267,7,16,42,21,30,22,20,19,21,23,24,16,6
71302,Electronics,12.97,1.71,497,42,66,56,109,67,49,38,37,19,9,5,0,0
96624,Electronics,16.93,2.68,493,58,66,57,105,51,40,59,32,10,10,5,0,0
50138,Office,4.48,3.57,106,1,8,8,16,19,10,19,13,8,2,2,0,0
36068,Home,18.23,17.82,521,51,67,70,92,73,60,54,32,13,8,1,0,0
17938,Medical,2.55,1.64,266,8,22,42,21,24,22,21,18,23,18,23,16,8
39045,Home,30.18,27.73,301,121,94,42,21,18,2,3,0,0,0,0,0,0
37314,Office,6.5,4.43,136,4,11,6,7,14,25,24,23,13,6,3,0,0
72023,Home,40.57,45.38,309,147,95,38,18,7,4,0,0,0,0,0,0,0
16352,Electronics,0.7,0.51,327,139,91,68,16,9,4,0,0,0,0,0,0,0
21668,Medical,0.99,2.27,156,0,0,0,0,0,9,17,28,25,32,27,11,7
29929,Clothing,0.47,1.05,290,121,65,56,27,9,8,4,0,0,0,0,0,0
60218,Office,6.9,3.45,500,56,62,68,95,57,57,59,21,20,5,0,0,0
94872,Hygiene,0.21,0.65,112,6,14,10,14,15,10,15,14,8,5,1,0,0
29866,Clothing,0.39,6.51,121,4,13,6,10,10,25,19,14,17,2,1,0,0
91883,Clothing,0.68,0.31,378,199,98,41,10,17,9,4,0,0,0,0,0,0
90966,Hygiene,0.63,0.53,270,7,17,48,23,28,23,18,23,24,18,16,20,5
64492,Hygiene,3,0.41,98,10,7,10,10,11,11,12,17,7,3,0,0,0
32772,Electronics,12.7,1.51,192,0,0,0,0,5,10,21,29,23,47,31,20,6
82965,Office,5.82,3.63,134,4,8,7,15,19,12,28,23,13,4,1,0,0
43606,Clothing,0.58,4.47,126,4,5,7,15,15,15,24,18,14,6,3,0,0
24736,Home,25.62,54.28,252,6,19,42,16,17,26,21,24,24,19,17,17,4
35553,Office,4.97,3.95,489,31,62,60,105,68,62,34,39,17,6,5,0,0
66638,Electronics,5.05,3.66,352,174,82,62,12,13,9,0,0,0,0,0,0,0
80862,Hygiene,3.21,0.5,140,2,9,14,15,15,18,27,22,14,3,1,0,0
12698,Hygiene,1.85,0.52,196,0,0,0,0,3,10,40,32,22,30,46,11,2
60095,Sports,8.03,13.28,472,36,53,58,109,57,53,50,25,17,10,4,0,0
10858,Sports,3.64,7.94,311,143,82,56,16,8,6,0,0,0,0,0,0,0
77479,Electronics,4.81,2.6,321,143,58,69,22,18,7,4,0,0,0,0,0,0
27871,Medical,0.9,2.13,464,48,49,50,91,64,62,41,40,14,5,0,0,0
93621,Sports,4.37,23.11,260,0,0,0,0,5,10,40,28,38,56,56,17,10
75894,Home,29.3,17.81,491,33,44,75,103,76,53,47,33,16,6,5,0,0
24090,Clothing,0.65,6.92,465,58,70,61,95,61,45,31,20,14,8,2,0,0
98600,Electronics,13.04,1.19,226,91,76,32,18,7,1,1,0,0,0,0,0,0
83113,Electronics,7.87,1.64,253,8,21,41,19,21,26,18,24,18,19,17,15,6
62621,Home,47.57,10.47,510,57,61,70,97,62,56,45,38,14,10,0,0,0
40112,Home,28.5,10.27,300,158,46,48,26,7,10,5,0,0,0,0,0,0
43334,Office,4.53,3.93,111,1,10,6,15,10,10,26,19,11,2,1,0,0
37513,Sports,15.43,8.51,503,58,65,75,83,53,65,58,20,11,10,5,0,0
51208,Home,4.11,13.18,134,9,14,10,12,18,18,28,12,9,4,0,0,0
99286,Sports,22.66,21.39,240,6,20,40,21,17,18,16,16,16,19,25,19,7
61818,Hygiene,2.25,0.42,248,6,23,45,24,15,30,15,22,17,15,15,15,6
26806,Medical,2.48,0.55,339,153,100,36,27,14,5,4,0,0,0,0,0,0
74125,Home,25.4,81.88,487,46,49,78,103,55,66,31,29,18,8,4,0,0
13356,Hygiene,2.28,0.37,302,115,96,49,20,14,3,5,0,0,0,0,0,0
10255,Medical,2.21,3.05,238,118,50,39,14,8,7,2,0,0,0,0,0,0
15203,Electronics,11.39,2.62,205,0,0,0,0,1,7,37,35,25,39,42,17,2
93922,Clothing,0.64,2.67,193,0,0,0,0,2,2,22,21,52,41,33,12,8
13289,Electronics,13.56,1.71,277,8,29,44,26,27,19,18,15,22,25,23,16,5
57992,Home,0.14,24.4,258,128,44,52,14,13,7,0,0,0,0,0,0,0
83302,Medical,2.17,1.07,281,6,27,48,23,20,29,22,20,25,17,24,16,4
26634,Home,23.56,36.54,215,0,0,0,0,2,5,27,27,26,44,60,20,4
77348,Sports,19.1,6.53,130,5,13,9,14,16,19,20,18,7,6,3,0,0
17928,Office,5.39,7.05,162,0,0,0,0,2,3,25,25,34,35,20,16,2
25075,Hygiene,1.3,0.38,353,174,92,48,18,14,7,0,0,0,0,0,0,0
75094,Hygiene,2.2,0.52,347,188,67,41,26,17,7,1,0,0,0,0,0,0
83970,Electronics,10.24,2.91,106,4,7,9,15,8,24,17,12,7,3,0,0,0
45884,Hygiene,3.22,0.34,316,126,91,60,17,16,4,2,0,0,0,0,0,0
71261,Electronics,9.79,2.2,255,6,26,44,20,25,18,19,23,16,17,18,15,8
53899,Medical,1.7,1.36,122,9,13,12,7,18,11,21,19,8,3,1,0,0
11206,Clothing,0.53,0.1,254,8,15,46,30,18,18,16,18,17,23,24,17,4
64185,Home,17.42,51.02,271,5,24,45,22,28,22,24,16,24,20,19,17,5
39789,Sports,17.67,4.88,214,0,0,0,0,5,3,40,31,45,43,34,10,3
80916,Home,43.15,10.48,258,8,27,44,23,21,15,16,21,22,18,18,18,7
23583,Hygiene,0.47,0.44,478,44,48,55,107,68,52,55,27,12,10,0,0,0
95126,Medical,0.84,1.52,295,85,99,68,27,16,0,0,0,0,0,0,0,0
79939,Electronics,7.43,1.33,287,95,88,64,17,15,6,2,0,0,0,0,0,0
45985,Home,25.04,31.73,269,7,29,46,17,18,30,20,17,20,23,19,16,7
49906,Electronics,16.66,3.35,332,196,49,61,12,7,5,2,0,0,0,0,0,0
13488,Office,6.19,3.03,142,9,9,14,17,18,18,23,17,11,6,0,0,0
92393,Office,2.25,5.68,287,8,20,45,30,28,28,24,21,19,21,19,19,5
93417,Sports,12.27,10.32,218,0,0,0,0,1,2,32,21,44,57,46,10,5
50549,Medical,4.49,0.75,127,5,7,8,13,20,17,28,20,7,2,0,0,0
67469,Sports,8.16,2.74,259,7,23,47,22,24,20,19,20,20,16,19,17,5
78205,Medical,3.16,3.24,209,0,0,0,0,5,8,18,34,34,60,33,14,3
25409,Clothing,0.55,6.76,502,60,62,79,88,72,52,41,31,12,5,0,0,0
13379,Medical,1.04,2.22,459,35,59,76,86,68,54,31,24,20,6,0,0,0
38147,Home,39.93,34.14,510,56,44,61,103,77,63,53,36,11,5,1,0,0
43916,Medical,4.11,3.78,130,8,14,7,14,15,10,28,18,14,1,1,0,0
60858,Office,5.31,7.41,324,143,79,67,23,6,6,0,0,0,0,0,0,0
13351,Clothing,0.54,5.88,138,9,14,14,9,14,20,28,19,7,4,0,0,0
30011,Clothing,0.49,4.17,277,4,26,49,28,22,21,22,25,19,20,19,18,4
65690,Sports,26.63,14.3,260,8,15,42,27,20,22,23,25,17,15,22,20,4
93256,Office,7.23,3.45,292,145,72,31,21,20,3,0,0,0,0,0,0,0
43464,Hygiene,1.09,0.41,193,0,0,0,0,0,4,24,36,31,56,23,15,4
13994,Hygiene,0.54,0.5,264,100,72,37,27,20,8,0,0,0,0,0,0,0
42844,Hygiene,2.63,0.4,273,121,91,35,15,4,5,2,0,0,0,0,0,0
87688,Clothing,0.38,4.85,297,145,62,56,12,18,0,4,0,0,0,0,0,0
61771,Sports,8.53,14.59,270,8,25,46,28,17,30,17,15,24,19,15,18,8
75310,Sports,14.84,11.36,128,2,14,15,14,11,14,14,23,17,3,1,0,0
69364,Home,43.93,87.69,264,4,25,50,19,15,25,20,24,23,15,22,15,7
51861,Medical,1.98,3.07,264,8,22,41,21,23,26,24,20,16,18,22,15,8
66677,Home,40.74,52.25,220,0,0,0,0,5,4,40,26,30,42,52,16,5
71091,Electronics,17.88,3.39,340,155,100,48,19,16,2,0,0,0,0,0,0,0
66653,Home,27.28,26.71,359,174,73,67,30,8,3,4,0,0,0,0,0,0
35893,Medical,1.26,2.24,229,0,0,0,0,5,6,35,28,29,48,51,19,8
83536,Electronics,15.57,1.7,273,4,27,50,30,21,19,16,20,19,22,22,18,5
63157,Medical,1.96,2.12,252,7,17,49,29,21,17,15,18,22,18,18,15,6
21559,Clothing,0.55,2.46,113,7,8,13,14,8,21,12,10,13,5,2,0,0
62489,Home,4.19,44.35,107,5,9,8,7,8,20,13,19,13,2,3,0,0
48541,Sports,10.43,7.44,125,1,10,6,11,13,17,28,21,11,4,3,0,0
65055,Office,1.5,1.59,128,9,6,15,17,12,18,12,22,10,4,3,0,0
68658,Clothing,0.59,5.45,462,44,48,71,93,57,54,46,24,12,9,4,0,0
94608,Office,5.04,3.47,187,0,0,0,0,3,2,29,33,24,49,35,10,2
98674,Clothing,0.51,2.03,239,0,0,0,0,1,10,21,40,53,44,47,17,6
83448,Office,5.24,4.51,141,3,13,13,17,12,14,28,20,17,3,1,0,0
97428,Home,38.14,54.89,364,173,92,60,17,14,6,2,0,0,0,0,0,0
54705,Sports,10.72,9.67,207,0,0,0,0,1,7,35,22,59,36,22,16,9
14042,Sports,22.67,13.59,473,50,67,79,90,61,42,33,28,13,7,3,0,0
47800,Clothing,0.57,5.25,255,8,17,47,25,26,23,16,19,17,18,15,19,5
16053,Sports,12.96,13.07,438,36,45,65,92,52,56,33,27,18,10,4,0,0
67578,Clothing,0.5,6.96,106,7,8,13,9,9,16,16,11,11,5,1,0,0
41932,Sports,10.02,16.33,122,5,8,15,10,15,21,13,19,8,5,3,0,0
38625,Electronics,11.7,2.27,216,0,0,0,0,5,10,26,24,32,54,50,10,5
88734,Hygiene,1.72,0.56,203,0,0,0,0,2,6,16,38,49,55,22,11,4
81235,Electronics,11.25,0.22,152,6,8,15,7,19,23,27,23,16,6,2,0,0
15888,Clothing,0.7,5.78,109,7,6,11,11,19,16,14,12,8,3,2,0,0
93976,Sports,17.34,8.17,203,0,0,0,0,0,4,23,30,28,59,37,12,10
75005,Medical,3.45,2.15,461,39,58,57,89,65,49,46,35,15,7,1,0,0
88939,Medical,1.16,1.24,464,37,59,60,89,79,40,42,27,18,9,4,0,0
48603,Electronics,12.01,0.02,473,39,68,59,90,63,46,46,38,14,7,3,0,0
70935,Home,39.76,0.83,265,5,29,45,21,22,19,15,16,24,21,25,18,5
16037,Office,7.32,1.35,488,34,55,57,104,63,59,60,31,17,8,0,0,0
88993,Sports,13.35,8.32,270,6,16,47,26,25,23,23,19,15,23,22,19,6
64866,Medical,0.22,1.45,119,2,12,12,12,9,22,22,14,10,2,2,0,0
51973,Sports,8.63,4.08,369,195,85,46,10,20,8,5,0,0,0,0,0,0
27580,Sports,7.91,10.46,211,0,0,0,0,4,5,19,35,50,50,30,10,8
53472,Clothing,0.47,3.44,275,5,29,49,16,25,18,18,25,25,24,19,17,5
51580,Office,5.89,4.46,241,95,67,44,28,7,0,0,0,0,0,0,0,0
75280,Office,3.32,3.62,195,0,0,0,0,1,2,14,38,52,34,36,17,1
37124,Office,4.87,7.61,271,8,30,41,28,24,26,16,16,25,15,18,19,5
86465,Medical,1.22,2.87,324,173,63,50,19,14,1,4,0,0,0,0,0,0
53675,Medical,1.03,3.15,263,141,56,30,19,9,3,5,0,0,0,0,0,0
73055,Office,4.08,2.46,174,0,0,0,0,3,2,12,35,21,53,32,10,6
97670,Medical,0.94,2.58,140,10,9,15,9,17,20,25,17,13,5,0,0,0
49985,Home,15.23,54.31,128,7,12,8,11,17,12,27,14,11,6,3,0,0
61526,Hygiene,2.05,0.49,275,102,64,66,19,18,5,1,0,0,0,0,0,0
20865,Clothing,0.59,3.85,278,146,43,56,12,9,7,5,0,0,0,0,0,0
73444,Electronics,9.01,1.71,130,10,11,6,8,12,18,20,22,17,4,2,0,0
77660,Electronics,10.06,1.66,267,4,26,41,21,19,26,15,25,23,23,23,16,5
76809,Office,4.78,4.41,248,7,24,43,15,25,27,22,15,16,16,15,19,4
86402,Home,4.49,12.47,241,0,0,0,0,1,2,36,27,60,38,54,15,8
57216,Home,73.15,39.68,154,10,12,6,14,17,22,28,23,17,2,3,0,0
21388,Sports,14.13,13.9,347,175,66,55,18,20,9,4,0,0,0,0,0,0
93252,Electronics,14,2.75,124,10,5,6,9,17,10,27,23,12,3,2,0,0
39123,Medical,1.55,3.73,500,59,61,53,87,78,69,37,29,17,7,3,0,0
23787,Electronics,11.6,1.89,128,9,6,11,17,9,12,21,25,9,6,3,0,0
21276,Electronics,13.46,3.61,248,100,80,41,13,5,5,4,0,0,0,0,0,0
89920,Office,2.85,3.01,295,124,74,59,20,18,0,0,0,0,0,0,0,0
81842,Home,31.64,29.79,182,0,0,0,0,1,6,22,37,32,44,26,10,4
53014,Home,16.57,63.35,175,0,0,0,0,2,6,15,23,22,44,41,20,2
51291,Home,19.95,17.96,260,7,16,50,21,21,26,25,19,15,25,15,16,4
71704,Office,3.19,3.83,257,4,21,43,17,17,19,23,17,24,25,25,15,7
79355,Hygiene,2,0.35,201,0,0,0,0,5,2,26,27,44,49,36,11,1
64092,Home,10.74,50.25,484,48,60,59,86,59,64,58,27,16,7,0,0,0
93578,Office,3.4,4.46,484,60,48,64,84,72,50,43,39,17,5,2,0,0
35355,Clothing,0.46,4.71,250,113,62,37,17,14,6,1,0,0,0,0,0,0
66089,Office,7.13,5.49,488,47,59,70,93,67,46,52,25,15,9,5,0,0
42322,Clothing,0.46,2.51,204,0,0,0,0,4,3,16,35,34,38,51,17,6
82190,Medical,1.1,1.6,278,6,24,50,22,23,21,25,20,16,22,25,18,6
70753,Clothing,0.63,5.85,219,0,0,0,0,2,6,19,33,42,41,52,14,10
68125,Office,5.41,5.36,185,0,0,0,0,1,2,34,23,39,41,25,13,7
77325,Hygiene,2.99,0.77,112,1,8,12,9,14,25,16,17,7,3,0,0,0
90011,Medical,1.4,1.15,344,190,49,61,27,13,3,1,0,0,0,0,0,0
41176,Clothing,0.51,1.78,358,157,94,66,27,9,3,2,0,0,0,0,0,0
13660,Clothing,0.65,2.84,349,174,96,34,26,14,0,5,0,0,0,0,0,0
13010,Home,59.92,30.67,248,4,29,40,15,21,21,19,23,16,18,17,19,6
63140,Electronics,11.24,2.98,504,47,48,65,93,70,69,41,40,18,10,3,0,0
96347,Clothing,0.64,6.29,251,0,0,0,0,2,3,32,37,55,49,54,11,8
79428,Office,3.08,4.72,259,5,25,48,15,25,19,16,16,18,24,22,20,6
96711,Hygiene,2.02,0.59,315,190,58,34,10,16,7,0,0,0,0,0,0,0
33137,Home,57.71,25.44,316,128,97,40,21,17,9,4,0,0,0,0,0,0
52671,Electronics,13.26,0.35,126,5,14,14,11,15,10,28,18,7,1,3,0,0
63238,Clothing,0.45,6.42,228,94,47,50,14,10,10,3,0,0,0,0,0,0
40482,Clothing,0.63,5.88,241,0,0,0,0,0,2,39,37,42,60,46,10,5
53604,Medical,1.51,1.74,259,117,41,69,25,5,2,0,0,0,0,0,0,0
16948,Electronics,11.5,3.58,459,58,40,59,89,56,63,36,31,18,5,4,0,0
18705,Clothing,0.6,7.62,315,166,79,40,13,11,4,2,0,0,0,0,0,0
48483,Home,2.65,56.41,475,39,65,79,104,57,49,32,23,15,10,2,0,0
70451,Office,2.77,3.87,276,129,68,32,29,13,2,3,0,0,0,0,0,0
49064,Hygiene,1.17,0.52,458,35,49,62,108,51,61,43,23,15,6,5,0,0
17747,Home,38.01,31.31,104,1,10,12,14,9,13,12,15,12,4,2,0,0
89270,Hygiene,1.98,0.54,272,6,30,46,22,23,16,22,23,19,22,19,16,8
76560,Office,1.89,4.34,281,118,56,49,30,16,9,3,0,0,0,0,0,0
36388,Home,23.77,19.05,484,38,49,66,107,68,61,35,34,15,10,1,0,0
40951,Medical,1.65,1.42,259,8,30,48,20,21,17,15,16,24,16,24,16,4
92741,Clothing,0.59,4.39,124,1,10,12,9,20,11,21,23,11,4,2,0,0
46197,Medical,1.3,2.67,233,0,0,0,0,4,5,35,31,48,57,33,16,4
72465,Medical,1.57,3.41,217,0,0,0,0,3,4,33,37,22,48,41,19,10
55274,Hygiene,2.14,0.67,466,48,64,57,100,75,41,38,21,14,5,3,0,0
22411,Electronics,6.1,2.07,475,49,55,54,101,68,63,31,22,19,9,4,0,0
59519,Electronics,10.34,1.98,507,47,64,76,92,77,43,58,27,15,7,1,0,0
